COPY_ID,route,rendered_on_routes,page_section,component_or_file,source_location,runtime_or_source,visibility_or_state,current_text,type,claim_count,claim_ids,source_or_evidence,status,problem,proposed_action,duplicate_group,human_validation,notes
COPY-OBS-CHART-002,/inovacao/startups/,/inovacao/startups/,analytics,painel-gsds/src/components/startups/ObservatoryAnalytics.tsx,group title,both,default,Ecossistema publicado,editorial,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-CHART-003,/inovacao/startups/,/inovacao/startups/,analytics,painel-gsds/src/components/startups/ObservatoryAnalytics.tsx,viz-01,both,default,"Organizações por relação com GSDs | Contagem de organizações únicas por tipo de relação. | Uma organização é contada uma vez em cada relação que possui. Na base atual, nenhuma organização aparece em mais de uma categoria de relação.",metodologia,1,COPY-OBS-CHART-003.C01,EV-SNAP-COV-001 | EV-CODE-CHARTS,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-CHART-004,/inovacao/startups/,/inovacao/startups/,analytics,painel-gsds/src/components/startups/ObservatoryAnalytics.tsx,viz-02,both,default,Organizações por escopo geográfico | Incidência de escopos Brasil e Global entre as organizações publicadas. | Brasil e Global não são categorias mutuamente exclusivas: uma organização aparece nos dois escopos.,metodologia,1,COPY-OBS-CHART-004.C01,EV-CODE-CHARTS,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-CHART-005,/inovacao/startups/,/inovacao/startups/,analytics,painel-gsds/src/components/startups/ObservatoryAnalytics.tsx,direct group heading template,both,default,Organizações com relação direta ( | {directTotal} | ) | 28,UI,1,COPY-OBS-CHART-005.C01,EV-SNAP-COV-001,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-CHART-006,/inovacao/startups/,/inovacao/startups/,analytics,painel-gsds/src/components/startups/ObservatoryAnalytics.tsx,direct note,both,default,Presença no mapeamento direto não implica programa atualmente ativo.,caveat,1,COPY-OBS-CHART-006.C01,EV-SNAP-COV-001,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-CHART-007,/inovacao/startups/,/inovacao/startups/,analytics,painel-gsds/src/components/startups/ObservatoryAnalytics.tsx,viz-03 title,both,default,Atividade GSD das organizações com relação direta,UI,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-CHART-008,/inovacao/startups/,/inovacao/startups/,analytics,painel-gsds/src/components/startups/ObservatoryAnalytics.tsx,viz-04 title+description,both,default,Status corporativo das organizações com relação direta | Status dos 28 com relação direta.,factual,1,COPY-OBS-CHART-008.C01,EV-SNAP-COV-001,needs_review,Description hardcoda 28 enquanto o heading usa {directTotal}.,revise,NONE,NONE,"Description hardcoda ""28"" enquanto o heading do grupo usa {directTotal}. No snapshot atual os valores coincidem; o risco é deriva futura."
COPY-OBS-COVERAGE-001,/inovacao/startups/,/inovacao/startups/,coverage,painel-gsds/src/components/startups/StartupCoverageNotice.tsx,h2,both,default,Cobertura e limitações,metodologia,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-COVERAGE-002,/inovacao/startups/,/inovacao/startups/,coverage,painel-gsds/src/components/startups/StartupCoverageNotice.tsx,status template,both,default,Status de cobertura: | {statusLabel} | Cobertura parcial,UI,1,COPY-OBS-COVERAGE-002.C01,EV-SNAP-COV-001,supported,NONE,keep,NONE,NONE,startupCoverageStatusLabels.partial = Cobertura parcial no snapshot publicado.
COPY-OBS-COVERAGE-003,/inovacao/startups/,/inovacao/startups/,coverage,painel-gsds/src/data/startups/published/snapshots/ecosystem-cumulative-direct-2026-08-24.json,coverage.summary after A30 strip,both,default,"O Observatório reúne os recortes indiretos já publicados e 28 organizações com relação direta às GSDs. A relação direta pode ser atual, histórica ou ainda incerta. Alguns registros diretos ainda não possuem fonte pública vinculada nesta versão.",metodologia,1,COPY-OBS-COVERAGE-003.C01,EV-SNAP-COV-001,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-COVERAGE-004,/inovacao/startups/,/inovacao/startups/,coverage,painel-gsds/src/data/startups/published/snapshots/ecosystem-cumulative-direct-2026-08-24.json,coverage.limitations[0] filtered,both,default,"Relações diretas podem ser atuais, históricas ou de atividade ainda incerta.",caveat,1,COPY-OBS-COVERAGE-004.C01,EV-SNAP-COV-001,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-COVERAGE-005,/inovacao/startups/,/inovacao/startups/,coverage,painel-gsds/src/data/startups/published/snapshots/ecosystem-cumulative-direct-2026-08-24.json,coverage.limitations[1] filtered,both,default,"Alguns campos de identidade (website, sede, ano de fundação) permanecem não confirmados.",caveat,1,COPY-OBS-COVERAGE-005.C01,EV-SNAP-COV-001,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-COVERAGE-006,/inovacao/startups/,/inovacao/startups/,coverage,painel-gsds/src/data/startups/published/snapshots/ecosystem-cumulative-direct-2026-08-24.json,coverage.limitations[2] filtered,both,default,Alguns registros diretos ainda não possuem uma fonte pública vinculada nesta versão.,caveat,1,COPY-OBS-COVERAGE-006.C01,EV-SNAP-COV-001,supported,NONE,keep,NONE,NONE,Repetição contextual intencional com COPY-OBS-ABOUT-005 (cobertura vs Sobre os dados). Não é merge. O problema da ISSUE-7A0-004 não é o texto literal.
COPY-OBS-COVERAGE-007,/inovacao/startups/,/inovacao/startups/,coverage,painel-gsds/src/data/startups/published/snapshots/ecosystem-cumulative-direct-2026-08-24.json,coverage.limitations[3] filtered,both,default,Ativos e programas ainda não estão modelados como entidades estruturadas separadas.,caveat,1,COPY-OBS-COVERAGE-007.C01,EV-SNAP-COV-001,needs_review,Comunica ao público que ativos e programas ainda não estão modelados como entidades estruturadas — lacuna de modelo (PENDING_7B_DATA_MODEL).,keep,NONE,required,PENDING_7B_DATA_MODEL. Ver ISSUE-7A0-005 / QUESTION-7A0-004.
COPY-OBS-COVERAGE-008,/inovacao/startups/,/inovacao/startups/,coverage,painel-gsds/src/data/startups/published/snapshots/ecosystem-cumulative-direct-2026-08-24.json,coverage.limitations[4] filtered,both,default,Confiança das avaliações diretas não foi atribuída neste recorte.,caveat,1,COPY-OBS-COVERAGE-008.C01,EV-SNAP-COV-001,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-COVERAGE-009,/inovacao/startups/,/inovacao/startups/,coverage,painel-gsds/src/data/startups/published/snapshots/ecosystem-cumulative-direct-2026-08-24.json,coverage.limitations[5] filtered,both,default,Papel no ativo usa linguagem pública; associação histórica não estabelece titularidade automaticamente.,caveat,1,COPY-OBS-COVERAGE-009.C01,EV-SNAP-COV-001,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-COVERAGE-010,/inovacao/startups/,/inovacao/startups/,coverage,painel-gsds/src/pages/inovacao/startups/index.astro,section aria-label wrapping StartupCoverageNotice,both,default,Cobertura da base,UI,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-ABOUT-001,/inovacao/startups/,/inovacao/startups/,sobre-os-dados,painel-gsds/src/pages/inovacao/startups/index.astro,h2,both,default,Sobre os dados,metodologia,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-ABOUT-002,/inovacao/startups/,/inovacao/startups/,sobre-os-dados,painel-gsds/src/pages/inovacao/startups/index.astro,notes[0],both,default,A base não é um censo nem um inventário global de organizações.,caveat,1,COPY-OBS-ABOUT-002.C01,EV-SNAP-COV-001,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-ABOUT-003,/inovacao/startups/,/inovacao/startups/,sobre-os-dados,painel-gsds/src/pages/inovacao/startups/index.astro,notes[1],both,default,Classificações direta / adjacente / ecossistema / relevância não confirmada e Brasil / global pertencem às avaliações de relevância ligadas a cada organização — não são bases separadas.,metodologia,1,COPY-OBS-ABOUT-003.C01,EV-SNAP-COV-001,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-ABOUT-004,/inovacao/startups/,/inovacao/startups/,sobre-os-dados,painel-gsds/src/pages/inovacao/startups/index.astro,notes[2],both,default,Os dados públicos são sujeitos a atualização editorial periódica quando uma nova base publicada é selecionada. Última atualização: | 2026-08-24 | .,metodologia,1,COPY-OBS-ABOUT-004.C01,EV-SNAP-COV-001,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-ABOUT-005,/inovacao/startups/,/inovacao/startups/,sobre-os-dados,painel-gsds/src/pages/inovacao/startups/index.astro,notes[3],both,default,"Quando uma fonte pública está vinculada ao registro, ela aparece no detalhe da organização. Alguns registros diretos ainda não possuem uma fonte pública vinculada nesta versão.",caveat,1,COPY-OBS-ABOUT-005.C01,EV-SNAP-COV-001,supported,NONE,keep,DUP-OBS-NO-PUBLIC-SOURCE,NONE,Repetição contextual intencional com COPY-OBS-COVERAGE-006. O segundo período é o mesmo caveat de cobertura; o primeiro contextualiza o detalhe da organização.
